Sample Number,Group,2-Oxoisocaproate,3-Hydroxybutyrate,3-Methyl-2-oxovalerate,Acetate,Acetone,Alanine,Allantoin,Arginine,Asparagine,Aspartate,Betaine,Carnitine,Choline,Creatine,Creatine phosphate,Creatinine,Cysteine,Dimethyl sulfone,Dimethylamine,Formate,Fructose,Glucose,Glutamate,Glutamine,Glycerol,Glycine,Hippurate,Histidine,Inosine,Isoleucine,Lactate,Leucine,Lysine,Malonate,Methionine,O-Acetylcarnitine,Phenylalanine,Proline,Propionate,Pyruvate,Sarcosine,Serine,Succinate,Threonine,Thymine,Trimethylamine N-oxide,Tryptophan,Tyrosine,Urea,Valine
BHS1814,Severe_SM,-0.549048149,0.325158081,-1.012984023,0.43736238,-0.372797921,-1.086142466,-0.022915214,-0.329556979,-0.436131473,0.251593419,0.995611209,-0.08169055,0.751734276,0.135193707,-1.745728784,-0.14852344,-0.135338742,0.460361159,-0.484315573,0.37050278,1.000137274,0.060490716,-1.175579127,0.086642465,0.888425302,-1.122297335,-0.048386701,-1.218095556,0.884781486,-0.636097604,1.103111703,-0.074626266,-0.011652851,0.354030827,0.116985761,0.727450524,-0.852263092,-0.151107939,-0.125325283,1.118161305,-1.184789888,-0.7681221,-0.279862037,-0.261596725,0.178203221,1.384595944,-0.959339888,-0.967393597,0.146604546,-1.157831355
BHS1815,Severe_SM,0.260026082,0.48784716,0.335504423,0.63733645,0.639761405,-1.68168653,-0.372921164,-0.277816769,0.186042651,-1.311973018,-0.508741266,-0.115114499,0.13113202,-0.47243208,-1.315292963,0.085371946,-0.701211523,-0.542178899,-0.845319293,0.985686813,-0.204470244,-0.199053081,-0.859901953,-0.619429708,0.1388915,-0.61100412,-0.011578742,-1.119488588,-0.140086403,-1.919088365,-0.344776509,-1.348662335,-0.611578003,-1.590589898,-0.11762988,-0.595892564,-0.466565913,-1.0419042,0.184468265,-0.093512311,-0.865399774,-1.063871949,-0.69947206,-0.388905742,0.206253021,0.843830024,-0.404802781,-2.149982892,0.73814072,-1.952964727
BHS1816,Severe_SM,0.316282431,-0.505493998,0.300389335,0.311741808,0.161663588,-1.497393385,0.034548202,-0.365186555,-0.148768925,-0.836641051,-0.195066543,0.526962395,0.918543092,-0.382371652,-1.288200192,-0.573126384,-1.236297294,0.057910816,-0.923572417,0.394586403,0.501993271,-1.088054554,-0.951997564,-0.627633892,0.922549875,-1.572715388,-1.57993992,-0.502787061,0.532405546,-0.487188062,0.355825053,-0.386213586,0.453615858,0.318602898,-0.015618183,0.345405357,-0.945954126,-1.308915754,-0.056086331,0.630704529,-1.378948542,-0.540657439,-1.326937519,-0.51517933,0.776077779,1.504808279,0.052349738,-1.728393825,0.675288065,-0.937161918
BHS1817,Severe_SM,-0.701799416,0.861271756,-1.192459089,0.681474522,-1.896557836,-1.259323529,0.387398623,-0.502853686,0.21582749,-0.751971315,0.801820461,-0.312573632,0.602233157,-0.429420558,-1.133794845,-0.743994282,-0.386969683,-0.084570258,-0.1652269,-0.215326633,0.710801352,0.13326136,-0.495119565,-0.723594303,0.848427303,-1.594800624,0.285063031,-0.720060078,0.955347779,-1.785835618,1.139658654,-0.689795065,-0.654359094,-1.221474003,-0.280633825,0.412498784,-0.760932287,-0.211954216,-0.056086331,0.882488756,-1.12591888,-0.834200583,-0.658360894,-0.194672911,0.391454054,-0.925072742,-0.512561774,-0.316509693,0.395315141,-1.167363383
BHS1818,Severe_SM,0.278929836,0.852455597,0.191694743,0.51593705,0.688254801,-0.457627097,-0.927019654,-0.397153338,-0.449545371,-1.571022762,0.37588984,-0.282633685,0.080951247,0.577094115,-0.31833541,-0.161961755,-0.099933819,0.173941487,-0.59946694,0.228344563,0.50377328,-0.029296595,0.408684537,-0.82148635,0.451338161,-1.426462032,-0.016449297,-0.964213422,-0.212492608,-1.081525161,1.203847602,-0.58715041,0.511168812,0.55036966,-0.053291725,0.921464245,-0.400643347,-0.167614129,0.229356962,0.630704529,-1.184789888,-0.540657439,-0.345479221,-0.044153279,0.441111839,-0.735304023,-0.183669376,-0.933810481,0.279153825,-0.861061488
BHS1819,Severe_SM,0.738662781,2.091505173,0.869313758,1.286899643,-0.803911175,-1.441920483,-0.663694536,-0.114657854,-0.559996201,-0.440492641,-0.455423188,0.000138659,-0.520397605,0.908416566,1.25713683,-0.949381775,-1.140807853,-0.279786018,0.278964579,1.195076529,-1.279774576,0.360963445,-1.290841811,-1.244158105,0.350865151,-1.621977172,-0.571449474,-1.443354115,-0.05372398,0.299356888,-0.241018547,0.284798138,0.670361246,-0.905905017,1.238084684,0.702924924,0.617807929,-1.173263575,1.144381824,1.043656794,-0.647800161,-0.528035485,-0.503595811,0.503347662,0.513169161,0.160543772,0.649236128,-0.266866713,0.526156193,0.615273398
BHS1820,Severe_SM,-0.120647618,2.117976637,-0.508000165,1.00085884,0.67623267,-2.017322107,-1.011804123,-0.639484644,-0.517906128,-0.779861852,0.825612703,-0.137624355,0.097780063,0.266657954,-1.370751915,-0.401603083,-0.670737589,0.369576664,-0.623086966,0.738724797,0.993827545,0.41178866,-0.31862175,-0.456639998,0.233867172,-1.704747434,-0.889908458,-1.119488588,0.39725381,-0.984635492,0.488869535,-0.129390658,-0.281457208,0.33841422,-0.352490555,0.694686062,-1.368250658,-1.062370805,-0.107794244,0.971271363,-0.688553519,-0.868969415,-0.678786375,-0.467478377,0.120785229,0.388735787,-1.01237735,-0.425062002,0.43925918,-1.126260772
BHS1310,Severe_SM,0.192625739,-0.583133371,-0.760621441,-0.26607,-0.9014552,0.106643322,-0.3601318,2.22136037,-0.768168164,1.236605097,-0.166918828,-0.115114499,1.499960652,0.105802547,0.569367735,0.688113424,1.252706564,0.210673488,-0.46185246,-2.599093454,0.825945856,-0.339105482,1.351747175,1.452305412,0.870148612,0.5398881,1.005297924,1.222956817,-0.404822547,0.358912467,0.092015255,0.914510603,0.327260025,1.596096956,-0.719122765,1.355621896,-0.013747708,1.356376957,-0.962250643,-0.253073914,-0.020329819,0.897437602,0.565617027,-0.040341013,1.997789663,-0.527968334,-0.6883068,0.62957562,-0.412507021,0.014515115
BHS1311,Severe_SM,1.035585407,-0.382727105,0.726956511,-1.094608341,-0.240093485,1.192656068,0.5789316,1.375276441,0.714826946,1.614495641,-1.644611443,0.348112957,0.955642568,0.896469126,1.032037448,0.821163879,0.101420239,-0.364397941,-0.484315573,-1.229327445,0.398760373,-0.884724948,1.609804731,0.941317278,0.198550099,0.57393465,-0.552474024,1.067081371,0.71229422,1.712262619,0.850617964,2.048820774,-1.547413573,1.149379752,-0.280633825,1.043902274,1.805884909,2.181428498,-0.16084537,0.993136709,1.105379158,2.092129577,0.829515969,0.04174421,1.587824486,-0.819486229,1.389607957,1.903761288,0.871154258,1.344116092
BHS1312,Severe_SM,1.422964859,0.110661669,1.166619998,-0.233460722,-0.334047084,2.065780124,0.776133006,1.438388999,1.151250666,0.233320428,-1.489321809,-0.777049547,-0.317989996,0.296303816,-0.533193289,1.245929344,-0.454590768,0.574494703,1.576550676,-1.708490904,1.366035429,0.048296542,1.152175252,1.484016351,2.021661844,0.270155467,0.612801883,0.31973745,0.37338073,1.605483441,1.467403551,2.052681216,-0.14332131,1.007460662,-0.75426351,-0.565702544,1.421910189,1.939724545,-0.598746122,-0.495272235,0.885106729,0.985630968,-0.720424665,0.902190522,0.855969766,-0.681120983,0.496589055,3.21041903,1.204240935,1.434523968
BHS1313,Severe_SM,1.122329863,-0.824876368,0.784965043,-0.100234648,0.564926777,0.122857243,1.186515148,2.272163938,0.667455793,0.233320428,-1.431855825,-0.557981184,-0.437639403,-0.045829306,0.33779623,0.714785582,-0.655655752,0.448832063,-1.201760231,-0.93216009,0.646234448,-0.99066063,1.647356992,1.090050502,1.104076234,-0.197861833,0.557909405,1.330267581,0.551908026,0.796378336,-0.375234372,0.961228413,0.756507985,0.956939259,-1.846070154,-0.626520136,1.291151673,1.375428396,0.123039469,-0.500718356,0.833668045,1.091383294,-0.263863836,-0.253107961,0.894649641,-0.810844917,0.079179399,1.513034146,0.43205053,0.859597876
BHS1314,Severe_SM,-0.188705618,0.861271756,-0.147625373,0.408515203,1.000380011,-0.065107409,-0.067628639,1.375276441,0.699152812,0.28772462,-0.479927426,-1.022814231,-0.317989996,-0.147239486,0.046233559,0.291647075,0.12270808,-0.129575137,-0.145214331,-0.326120023,0.324305943,-0.913384954,0.855728869,1.371392145,0.619503063,0.461048621,2.050766595,0.856222181,0.773086185,-1.569054029,0.162916397,-1.980813102,-0.949520222,1.064545624,-1.464867675,-1.071258379,-0.92702123,0.408023065,-0.621067147,-0.713872764,0.859637105,0.231272366,-0.345479221,-1.254005704,2.689464119,0.716447232,-1.270143007,0.635172773,0.940452263,-0.433778503
BHS1315,Severe_SM,-0.054525181,0.905013028,0.144838004,0.402871207,0.447601493,0.926694287,0.319326304,1.791143614,0.47548022,0.358385011,-0.508741266,-1.601366091,-0.951553833,0.361911618,-0.212586728,0.982887851,-0.827461705,0.647076076,-1.201760231,-0.039852017,0.421874197,-0.581639259,0.859721545,1.193540091,-0.674381566,0.871802324,2.294392787,1.16013699,-2.020437754,0.243818248,-0.892454536,-0.220120818,-0.23465409,0.896818449,-0.978495152,-0.888967375,0.902317855,1.1568884,-0.17883979,-1.274118449,0.846716226,0.625209571,0.053279363,0.004849145,1.911821878,-0.373418211,1.446050414,0.515913642,1.110532852,0.114247856
BHS1316,Severe_SM,0.451241914,2.004546224,-0.624199328,0.272352002,-1.78131009,0.735923438,-0.558074034,-0.286303538,0.707004233,-0.489661675,-0.126053512,-1.388794661,1.213418438,0.703049061,0.033512773,0.364318528,-0.123474382,0.381740105,2.627526299,-0.901678096,0.899279838,-0.889398221,1.647356992,1.337032142,0.713142212,0.558993436,1.137341777,0.940742953,-2.416194772,0.605410448,1.031188838,0.87776872,-0.643602666,1.316892497,-0.826368071,-0.246374321,0.241285298,0.810223532,-1.404769494,-0.157503097,1.07294375,0.201693751,0.87751368,-0.686423581,-0.417498391,2.8939409,-1.0661636,1.038663353,1.127984633,0.400013447
BHS1317,Severe_SM,0.407120116,1.410273091,0.264727687,-0.093791988,0.664143562,-0.354429563,-0.298256018,1.076030876,1.093160862,-0.122071854,-0.605176617,-1.460888755,0.369162443,-0.640977925,2.319304514,-0.465091809,0.429006748,-0.497515018,0.209735365,-0.632899793,0.400017399,-1.524217207,1.556812,1.274590467,0.811415196,0.098155382,0.673324149,1.039686841,0.306994451,0.704474237,-0.151311304,0.39735303,0.877850857,0.799237409,-1.51525144,-2.517109182,0.309056266,1.413270966,-0.736485058,-0.37218323,0.099064457,1.079074936,-0.898554242,0.523569056,1.111043719,2.61091414,-0.77095204,1.172528347,1.038408092,0.469562069
BHS1521,Severe_SM,1.035585407,-0.571932946,1.19073827,-1.103454672,-0.432253398,1.578205432,0.152648555,-0.543439957,-0.281400717,0.54255194,1.121898172,-0.624589302,-0.627473481,-2.373507503,0.348518571,1.331247646,0.689996607,-0.062572905,1.163016717,-0.978760175,-0.865730531,0.934313637,0.707344033,-0.623521794,0.120778838,0.854275948,-0.733200567,-0.420441677,-0.378063919,-0.443151012,-0.639267587,-0.030710424,0.417037937,-0.862316299,0.470754341,-0.311805722,0.414921926,-0.151107939,0.505771838,-1.247323422,2.116165213,-0.398871687,-0.763158824,0.602473306,-0.303819278,0.045812981,0.694999995,-1.283396296,-0.184151492,-0.433778503
BHS1321,Severe_SM,-0.188705618,-0.227660785,-0.213093102,-0.464594266,0.09965968,-0.065107409,-0.103661807,0.992866678,-0.079746498,0.28772462,-0.170658388,-0.878651009,0.992248466,0.958647283,0.046233559,0.743576938,-0.295625844,0.315676596,-0.897240005,-0.769912368,1.017598439,-1.13800748,1.228560623,1.119467394,0.683887849,-0.369458764,0.495820072,0.856222181,0.793126821,-0.405860314,0.151826019,-0.091654568,-0.107602704,1.045091601,-2.427744644,-1.129159685,-0.964986407,0.078540259,-1.156907722,-1.301109778,0.982352572,0.231272366,0.167055375,-2.144585799,2.079914003,0.153909779,-1.270143007,0.607106418,0.685794277,-0.433778503
BHS1781,Severe_SM,0.407120116,0.145251079,0.841541119,-0.647093511,-0.803911175,0.553591453,0.612120058,-1.020326824,-0.676460853,-0.924428155,0.278975242,0.911768612,-0.831381774,-0.254583312,-0.071676063,0.094552567,-1.787014585,-1.233357213,-0.246765195,-0.204573216,-1.38182486,-0.312556444,-1.453751839,-1.2792016,-0.963378794,1.096972918,-1.234810899,-0.964213422,-2.304739152,0.817893587,-2.421567017,-0.188465732,0.782492488,-0.809969218,1.05242883,-0.014718744,0.158251717,-0.797445124,-1.21611052,-0.473567902,-0.963546862,-1.227434623,-1.02070236,-2.871610845,0.513169161,-0.209350222,0.683610462,-1.62724793,-1.502472844,-0.237344013
BHS1508,Severe_SM,-0.759931169,-1.046336186,-1.10913301,-0.783017256,-0.643097679,-0.242429741,0.096377493,-0.211778305,-1.161372556,-0.186816474,-1.111052294,-0.727619045,0.473568028,-0.610508552,0.083857768,0.445746068,0.447391665,-1.030531478,1.331296328,-1.026456832,-1.180179559,-0.361340185,-0.537776776,-1.235620751,-1.033882551,0.447039108,1.643405603,-0.460912426,-4.648817702,-0.054148101,-0.479395401,-0.191969826,0.776018832,-0.917054471,0.659244513,0.421912009,1.441614809,-1.352690865,0.492804471,-1.453203791,-0.097499973,-0.284620543,-0.328824671,-0.986496205,0.149718523,-0.510349959,0.399518934,0.635172773,-0.217109679,-0.254060241
BHS1510,Severe_SM,-0.57608507,-0.052374901,-0.788908401,0.400985435,-0.556286536,1.551938305,1.568482668,0.242254575,0.965088982,1.444093617,-0.355185983,-1.07788623,0.602233157,-1.626688789,0.046233559,0.892018747,0.447391665,0.602567843,-0.439571236,-2.078059327,-0.173082218,-0.323971986,0.033505782,-0.920532717,0.509803598,-0.435060236,1.701153584,1.345725721,0.604501411,0.847784661,1.511269566,1.063012288,0.933551736,-0.577864787,0.815478376,1.015724984,1.752170723,1.259785786,0.344449579,-0.054678751,-0.097499973,0.113842948,1.551598734,1.07749548,-1.505230114,-0.047879931,1.114554806,2.150412553,-0.683790218,0.336901784
BHS1326,Severe_SM,0.182835624,0.168716472,0.038250663,-1.026315964,-0.926542059,0.831747263,0.361556803,-0.473195529,0.225664334,-0.808082461,0.007897584,-0.270748141,0.399399042,0.32016833,-0.498397232,1.212208878,-1.178513203,-0.58823875,0.996969554,-0.886607288,0.068374778,-0.736412691,0.055974162,1.260304187,-0.258441491,-0.197861833,0.623610015,1.127457165,-2.710038921,-0.436906997,-0.119581086,-1.745681864,-0.798069845,0.57320002,-1.816412564,-1.56194464,-0.288086686,-0.256773018,0.169283411,-1.142050549,1.005587898,-0.227442563,-1.208790564,-1.40623172,-0.624145888,-0.080070525,-0.155131444,0.272019361,0.367417598,-0.736248149
BHS1518,Severe_SM,0.05166446,-0.01040328,0.326775976,-0.76269092,-0.203622221,1.071771184,0.009897732,0.010541057,-1.105797751,-0.321830664,-1.054745736,1.006665864,-0.831381774,-0.979156963,-0.31833541,1.590821707,0.945618582,-1.106127293,0.970510541,-0.407443828,-0.760834223,0.913361664,0.484599509,-0.800975036,-1.749020569,0.526179698,-1.213127428,-0.531532807,-4.648817702,-0.35677646,-1.34074337,-0.606673259,0.730281198,-0.397939211,1.022344498,0.075702126,0.844857995,-0.452843129,-0.309445692,-0.633900323,-0.071273777,-0.868969415,0.329571329,-0.828023209,1.304614819,-0.74968794,0.958606863,0.185121998,-0.420979321,0.520752386
BHS1323,Severe_SM,-0.819553641,0.899213255,-0.280486627,0.37849979,-1.567696199,0.597273931,0.354560392,1.097572366,-0.981475911,0.460598387,-0.124207646,1.137823892,1.355111273,0.756958777,-0.381718649,1.665791865,1.798273885,0.467997421,0.009852953,-0.593539054,0.286558333,-1.273667975,1.720730563,1.273301697,-1.684393615,0.546722966,0.314418331,1.348793739,-1.652932861,0.522121026,-1.248155308,-0.891208875,0.994174826,0.96162113,-0.266554141,0.245704536,0.76285292,1.461956157,0.479754244,-0.628253886,0.474343861,-0.265192273,0.565617027,-0.99874912,1.726787524,0.225267847,1.114554806,-1.157449464,1.370773922,0.411710008
BHS1320,Severe_SM,-2.371601647,-1.730359491,-1.703728862,-1.340339171,-1.468290002,-3.180055895,-2.476180344,1.079129366,0.395406062,-0.253368152,-4.367772659,-2.117591061,-1.103050963,-0.795662735,-1.235224853,-0.860013125,-0.347362185,-0.744385263,-1.973932788,-0.963107476,-0.454116498,-4.547163566,0.589654899,0.544292419,-1.732027306,-3.805777198,-0.549328078,0.416370151,-2.12680329,-2.866654117,-3.631631084,-3.157206892,-1.225999996,0.395956036,-2.033433501,-0.657598129,-1.181213365,-2.542059049,-1.015999889,-3.457222665,0.885106729,0.271252835,-0.852156676,-1.38376406,1.639580759,-0.360725354,-1.866962087,-2.848094337,-0.378028086,-2.841595176
BHS1512,Severe_SM,1.340961182,0.090474275,1.550775125,0.021535462,-1.029894409,1.175429849,0.755251986,-0.656178364,-0.436131473,0.652751718,0.011445471,0.19217363,-1.077215066,0.683778522,0.316155205,0.456414854,0.981909148,-1.526422668,-0.670944105,0.13981458,0.097605802,1.206090259,0.638306427,-0.751784278,0.447783044,-0.57178219,-0.448074308,-0.560979737,-0.023763654,0.233620635,-1.130509365,0.184658595,0.976124694,-0.986221217,0.093493098,-0.272304283,0.666803827,-0.10197954,1.047569695,-1.546120255,0.385425937,-0.01939912,-1.152791762,-0.686423581,0.913688425,-0.39752064,0.683610462,-0.484214849,-1.057409419,-0.21125024
BHS1318,Severe_SM,-0.258815925,0.372924086,0.10665021,-0.475443631,-1.436141427,0.026145349,0.13437052,1.678867303,0.930071675,0.996042347,-1.283209432,-0.247129649,0.574156355,0.909906516,-0.550850569,0.938953968,0.246326681,-0.384633434,0.705584035,-0.237006138,-0.351014484,-1.917185662,1.235384785,1.083071855,-1.807348904,0.747305366,-0.712710766,1.393902259,-0.578170903,1.445768217,-2.300681824,-0.457018514,1.39588946,1.22673289,-1.274661602,-0.003202283,0.492340695,0.609422912,-2.459066015,-1.233998634,0.524963257,1.331377002,-0.156083711,-0.308938991,1.652295178,-0.383011217,0.387209404,-0.867498684,1.273551504,-0.560312306
BHS1511,Severe_SM,-0.645085653,0.134366058,-0.520623969,-0.481442338,-1.194783004,1.411602141,1.040443462,-0.444175232,-0.676460853,0.410039312,-0.159452055,-2.164328485,-0.203327456,-0.064573648,0.16866431,0.285972807,1.101048044,-1.295031286,-0.439571236,-0.110276474,-0.103570086,1.559134644,0.576211982,-0.311773307,0.597553963,0.082672122,3.203388997,-0.790066023,0.844043586,0.353989743,0.398972259,-0.401009432,0.0976776,-0.488439365,0.3384439,-0.673310212,0.715146426,-0.353650608,0.199541053,-0.611366309,-0.730600848,-0.455504817,0.104833037,0.512038979,0.536573633,0.121411044,0.520475002,0.820853149,-0.388783497,-0.266053913
BHS1772,Severe_SM,0.570506466,-0.286784487,0.326775976,-0.929419119,0.639761405,0.285959142,1.372043501,-1.597116275,0.245203371,-2.142549928,0.288792268,-0.538308506,-0.831381774,-0.443686461,-0.098977248,0.127943005,-0.685922374,-1.359399388,-0.623086966,-0.292241556,-0.477512885,0.056627419,-0.708762831,-1.414815563,0.645036596,1.060399712,0.828837064,-0.180593645,0.411655866,0.176972023,0.505645198,0.567274499,0.581492537,-1.34295081,1.251705742,-0.233527683,-0.400643347,-0.091140627,0.679166515,0.598491866,-0.360324353,-1.08564887,-1.04627461,-0.211195441,-0.128712919,0.102016244,0.706355581,-0.818493691,-0.984944647,1.003570006
BHS1520,Severe_SM,0.22175116,-1.378262114,0.326775976,-0.726615387,-0.412253356,1.769736546,1.355005824,-0.329556979,0.667455793,-0.924428155,0.335844745,0.187155535,0.545790095,-1.040082065,0.272064937,0.745962036,-0.008186284,-1.185811307,-0.246765195,-1.301728513,0.614175371,0.39623568,0.083764799,-0.556527708,0.921541119,0.197220477,-0.949927523,1.342649887,1.075035177,0.717758775,1.266687276,0.74353517,0.417037937,-0.44233531,0.263572599,0.783593705,1.058523482,1.084127606,-0.368081878,-0.616986905,0.143962982,0.024644133,-0.013553293,0.374441796,-0.668418541,-1.159774239,0.532362051,-0.867498684,-1.389696948,-0.120408202
BHS1507,Severe_SM,-0.270709296,-0.175513115,-0.136893669,0.471124603,0.838767697,1.890230175,2.383697441,-0.041699989,-0.023881452,0.196348932,0.716488157,0.026884184,1.040310872,0.803702156,1.205131876,0.13095756,0.483711858,0.845559312,0.83425914,0.028207618,0.752592045,0.737700925,0.498568057,-0.886204597,1.16313338,-0.054889568,2.376972328,-0.148398023,1.139626271,-0.449406687,0.613543576,0.364241451,0.814639152,-0.280407194,-0.015618183,0.799364415,1.112719427,0.078540259,0.492804471,-0.879221662,1.846522905,0.113842948,0.507270475,0.759209771,0.855969766,-0.433610858,0.818087815,0.057528511,-0.646591927,-0.852395619
